age,gender,is_bpl,disability_percentage,is_widow,breadwinner_deceased,receiving_other_pension,scheme
66,0,1,60,0,0,1,IGNOAPS
24,0,1,45,0,1,1,NFBS
28,1,1,73,0,0,0,Ineligible
71,1,1,59,0,0,1,IGNOAPS
62,0,1,50,0,0,0,IGNOAPS
40,1,1,72,0,0,1,Ineligible
45,1,1,83,0,0,0,IGNDPS
74,0,1,47,0,0,1,IGNOAPS
43,1,0,83,0,0,0,Ineligible
42,0,0,39,0,0,0,Ineligible
71,1,0,6,0,0,1,Ineligible
46,0,0,74,0,1,0,Ineligible
53,0,1,84,0,0,0,IGNDPS
31,1,0,18,0,0,0,Ineligible
52,0,1,14,0,0,1,Ineligible
47,1,1,69,1,0,0,IGNWPS
34,0,1,60,0,0,1,Ineligible
84,0,1,55,0,0,0,Annapurna
47,0,0,9,0,0,0,Ineligible
62,0,1,45,0,0,0,IGNOAPS
68,1,0,79,0,0,1,Ineligible
64,0,1,74,0,0,0,IGNOAPS
70,1,1,56,1,0,0,IGNWPS
81,1,1,34,0,1,0,Annapurna
55,1,1,71,0,0,0,Ineligible
81,0,1,91,0,0,1,IGNOAPS
24,1,0,2,1,0,0,Ineligible
39,0,0,65,0,0,1,Ineligible
58,0,1,52,0,0,0,Ineligible
27,0,1,77,0,0,0,Ineligible
74,0,1,51,0,0,0,Annapurna
24,0,0,92,0,0,1,Ineligible
67,1,1,52,0,0,0,Annapurna
69,0,1,53,0,0,0,Annapurna
50,0,1,46,0,0,1,Ineligible
18,1,1,2,0,0,0,Ineligible
70,0,1,64,0,0,1,IGNOAPS
77,0,0,14,0,0,1,Ineligible
51,0,1,83,0,0,0,IGNDPS
21,1,0,85,0,0,0,Ineligible
34,0,0,33,0,0,0,Ineligible
21,0,1,49,0,0,0,Ineligible
60,1,1,32,0,0,0,IGNOAPS
21,1,1,72,0,0,1,Ineligible
18,1,1,2,0,0,0,Ineligible
88,1,1,1,0,0,0,Annapurna
67,0,0,3,0,0,0,Ineligible
78,0,1,15,0,0,0,Annapurna
52,0,0,53,0,0,1,Ineligible
25,0,1,32,0,0,0,Ineligible
41,0,0,8,0,0,0,Ineligible
53,0,1,56,0,0,0,Ineligible
67,1,1,39,0,0,0,Annapurna
60,1,0,51,0,1,0,Ineligible
44,0,0,81,0,0,1,Ineligible
49,1,0,15,0,0,0,Ineligible
35,0,0,7,0,1,0,Ineligible
45,0,0,86,0,0,0,Ineligible
46,1,1,59,0,0,1,Ineligible
33,0,1,35,0,0,0,Ineligible
64,0,1,2,0,0,0,IGNOAPS
76,0,1,14,0,1,0,Annapurna
48,1,1,96,0,1,0,IGNDPS
21,1,1,81,0,1,0,IGNDPS
54,0,1,22,0,1,1,NFBS
34,1,1,2,1,0,0,Ineligible
56,1,1,29,1,0,0,IGNWPS
65,1,0,44,0,0,0,Ineligible
63,1,1,16,0,0,1,IGNOAPS
65,0,1,57,0,0,0,Annapurna
56,0,0,57,0,0,0,Ineligible
21,1,1,95,0,1,0,IGNDPS
47,1,0,56,0,0,1,Ineligible
47,1,0,6,0,0,0,Ineligible
39,1,0,38,0,0,0,Ineligible
83,1,1,77,0,0,0,Annapurna
29,1,1,57,0,0,0,Ineligible
53,1,1,55,0,0,1,Ineligible
35,1,0,14,0,0,1,Ineligible
70,1,1,43,1,0,0,IGNWPS
88,0,1,11,0,0,0,Annapurna
18,0,0,7,0,0,0,Ineligible
75,0,1,79,0,0,0,Annapurna
23,1,0,40,0,0,1,Ineligible
87,1,0,33,0,0,0,Ineligible
61,1,1,45,1,1,0,IGNWPS
89,0,1,87,0,0,0,Annapurna
41,0,0,28,0,1,1,Ineligible
36,1,0,15,1,0,1,Ineligible
35,0,0,4,0,1,0,Ineligible
47,0,0,4,0,0,0,Ineligible
59,0,0,29,0,0,1,Ineligible
50,0,0,49,0,0,0,Ineligible
29,1,1,4,0,0,0,Ineligible
44,0,1,12,0,0,1,Ineligible
56,1,1,98,0,0,0,IGNDPS
26,0,1,48,0,0,0,Ineligible
38,1,0,88,0,0,1,Ineligible
46,0,0,49,0,0,0,Ineligible
50,1,1,13,0,0,0,Ineligible
79,1,0,45,1,0,0,Ineligible
32,0,0,89,0,0,1,Ineligible
19,1,0,81,0,0,0,Ineligible
69,1,1,83,1,0,1,IGNDPS
61,0,1,33,0,0,0,IGNOAPS
71,0,1,70,0,0,0,Annapurna
35,1,1,46,0,0,0,Ineligible
20,1,1,59,0,0,1,Ineligible
24,0,0,73,0,0,0,Ineligible
60,0,0,78,0,0,1,Ineligible
55,1,0,80,0,0,0,Ineligible
54,1,0,10,0,0,1,Ineligible
75,1,0,97,0,0,0,Ineligible
50,0,0,90,0,0,0,Ineligible
76,1,0,84,0,0,0,Ineligible
28,0,0,94,0,0,0,Ineligible
85,0,1,49,0,0,0,Annapurna
85,1,1,3,0,0,0,Annapurna
39,1,1,40,0,1,0,NFBS
83,0,0,58,0,0,0,Ineligible
61,0,1,59,0,0,0,IGNOAPS
23,1,0,80,1,0,0,Ineligible
59,1,0,61,0,0,1,Ineligible
42,1,0,83,0,0,0,Ineligible
74,1,1,24,0,0,1,IGNOAPS
72,0,1,86,0,0,0,IGNDPS
33,1,0,78,0,0,0,Ineligible
31,1,0,32,0,0,0,Ineligible
56,1,1,18,0,0,0,Ineligible
45,1,0,56,0,0,0,Ineligible
68,1,0,14,0,0,0,Ineligible
66,0,0,40,0,0,0,Ineligible
26,0,1,68,0,0,0,Ineligible
75,1,0,79,0,0,1,Ineligible
62,0,0,59,0,0,0,Ineligible
39,0,0,95,0,0,0,Ineligible
49,1,1,21,0,0,0,Ineligible
86,1,1,42,0,0,1,IGNOAPS
86,0,0,31,0,1,0,Ineligible
59,1,1,12,0,1,0,NFBS
70,1,1,37,0,0,0,Annapurna
76,1,1,25,0,0,0,Annapurna
56,1,1,80,0,0,1,IGNDPS
32,0,1,4,0,0,0,Ineligible
88,0,1,48,0,0,1,IGNOAPS
46,0,0,96,0,0,1,Ineligible
20,1,1,90,0,0,0,IGNDPS
27,1,1,4,1,0,0,Ineligible
46,1,1,70,0,0,1,Ineligible
52,1,1,47,0,0,0,Ineligible
23,1,1,17,1,0,1,Ineligible
29,1,1,94,1,0,1,IGNDPS
55,0,1,5,0,0,1,Ineligible
36,0,1,65,0,0,1,Ineligible
84,1,1,76,0,0,1,IGNOAPS
25,0,1,41,0,0,0,Ineligible
25,0,1,51,0,0,0,Ineligible
64,1,1,10,0,0,0,IGNOAPS
21,0,1,25,0,0,1,Ineligible
68,1,0,20,0,1,1,Ineligible
84,0,0,65,0,0,0,Ineligible
62,0,1,39,0,0,0,IGNOAPS
25,0,1,55,0,0,0,Ineligible
33,1,0,50,0,1,1,Ineligible
84,0,0,19,0,0,0,Ineligible
26,1,1,80,0,0,0,IGNDPS
77,1,1,79,0,0,1,IGNOAPS
88,1,1,56,1,0,0,Annapurna
32,0,1,4,0,0,1,Ineligible
88,0,0,13,0,0,1,Ineligible
58,1,0,23,0,0,1,Ineligible
39,1,0,67,0,0,0,Ineligible
41,1,1,51,0,0,0,Ineligible
61,0,0,47,0,0,1,Ineligible
18,1,1,87,1,0,0,IGNDPS
27,0,1,46,0,0,0,Ineligible
89,0,1,59,0,0,1,IGNOAPS
73,0,1,72,0,0,0,Annapurna
67,0,0,2,0,0,0,Ineligible
29,0,1,8,0,1,0,NFBS
77,0,0,81,0,0,1,Ineligible
43,1,0,99,0,0,1,Ineligible
58,0,1,82,0,0,0,IGNDPS
53,1,0,23,0,1,0,Ineligible
40,0,1,3,0,0,0,Ineligible
